section,agency,metric,year,race,value,agency_type,census_geo_type,census_match_name,needs_manual_review,census_match_uncertain
by_agency,Moniteau County Sheriff's Dept,total_stops,2021,White,716.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2021,Black,42.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2021,Hispanic,33.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2022,Total,712.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2022,White,625.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2022,Black,41.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2022,Hispanic,37.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2023,Total,1489.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2023,White,1308.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2023,Black,72.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2023,Hispanic,99.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2024,Total,1169.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2024,White,1001.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2024,Black,67.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,total_stops,2024,Hispanic,87.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,pct_change_2020_to_2024,2024,White,103.5,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,pct_change_2020_to_2024,2024,Black,131.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,pct_change_2020_to_2024,2024,Hispanic,278.3,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2020,White,5.28,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2020,Black,0.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2020,Hispanic,0.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2021,White,5.31,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2021,Black,0.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2021,Hispanic,0.0,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2022,White,3.2,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2022,Black,4.88,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2022,Hispanic,5.41,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2023,White,1.53,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2023,Black,4.17,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2023,Hispanic,7.07,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2024,White,3.1,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2024,Black,8.96,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,arrest_rate_pct,2024,Hispanic,8.05,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2020,White,10.77,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2020,Black,13.79,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2020,Hispanic,13.04,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2021,White,10.75,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2021,Black,14.29,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2021,Hispanic,12.12,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2022,White,5.12,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2022,Black,12.2,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2022,Hispanic,8.11,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2023,White,4.36,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2023,Black,9.72,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2023,Hispanic,17.17,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2024,White,6.89,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2024,Black,14.93,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Moniteau County Sheriff's Dept,search_rate_pct,2024,Hispanic,17.24,county_sheriff,county,"Moniteau County, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2020,Total,402.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2020,White,347.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2020,Black,41.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2020,Hispanic,6.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2021,Total,620.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2021,White,536.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2021,Black,63.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2021,Hispanic,9.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2022,Total,998.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2022,White,826.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2022,Black,91.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2022,Hispanic,34.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2023,Total,807.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2023,White,655.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2023,Black,79.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2023,Hispanic,43.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2024,Total,516.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2024,White,411.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2024,Black,63.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,total_stops,2024,Hispanic,17.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,pct_change_2020_to_2024,2024,White,18.4,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,pct_change_2020_to_2024,2024,Black,53.7,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,pct_change_2020_to_2024,2024,Hispanic,183.3,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2020,White,0.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2020,Black,0.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2020,Hispanic,0.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2021,White,0.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2021,Black,0.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2021,Hispanic,0.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2022,White,4.6,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2022,Black,8.79,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2022,Hispanic,5.88,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2023,White,6.11,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2023,Black,13.92,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2023,Hispanic,18.6,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2024,White,4.38,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2024,Black,7.94,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,arrest_rate_pct,2024,Hispanic,0.0,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2020,White,8.07,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2020,Black,31.71,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2020,Hispanic,66.67,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2021,White,8.02,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2021,Black,31.75,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2021,Hispanic,66.67,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2022,White,11.5,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2022,Black,14.29,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2022,Hispanic,14.71,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2023,White,13.44,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2023,Black,20.25,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2023,Hispanic,37.21,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2024,White,11.92,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2024,Black,15.87,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Monroe City Police Dept,search_rate_pct,2024,Hispanic,11.76,municipal_police,place,"Monroe City city, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2020,Total,476.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2020,White,426.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2020,Black,26.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2020,Hispanic,15.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2021,Total,1061.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2021,White,950.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2021,Black,58.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2021,Hispanic,33.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2022,Total,1148.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2022,White,1054.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2022,Black,70.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2022,Hispanic,11.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2023,Total,1671.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2023,White,1478.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2023,Black,125.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2023,Hispanic,41.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2024,Total,1538.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2024,White,1336.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2024,Black,134.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,total_stops,2024,Hispanic,42.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,pct_change_2020_to_2024,2024,White,213.6,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,pct_change_2020_to_2024,2024,Black,415.4,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,pct_change_2020_to_2024,2024,Hispanic,180.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2020,White,4.23,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2020,Black,7.69,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2020,Hispanic,13.33,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2021,White,4.21,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2021,Black,6.9,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2021,Hispanic,12.12,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2022,White,6.64,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2022,Black,5.71,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2022,Hispanic,0.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2023,White,7.78,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2023,Black,14.4,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2023,Hispanic,2.44,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2024,White,7.71,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2024,Black,10.45,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,arrest_rate_pct,2024,Hispanic,11.9,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2020,White,13.15,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2020,Black,23.08,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2020,Hispanic,26.67,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2021,White,13.16,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2021,Black,22.41,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2021,Hispanic,27.27,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2022,White,14.42,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2022,Black,20.0,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2022,Hispanic,9.09,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2023,White,14.41,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2023,Black,34.4,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2023,Hispanic,9.76,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2024,White,16.47,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2024,Black,20.9,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Montgomery County Sheriff's Dept,search_rate_pct,2024,Hispanic,19.05,county_sheriff,county,"Montgomery County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2020,Total,368.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2020,White,349.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2020,Black,10.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2020,Hispanic,5.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2021,Total,708.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2021,White,671.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2021,Black,19.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2021,Hispanic,10.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2022,Total,873.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2022,White,852.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2022,Black,12.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2022,Hispanic,7.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2023,Total,685.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2023,White,654.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2023,Black,15.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2023,Hispanic,13.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2024,Total,1446.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2024,White,1376.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2024,Black,34.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,total_stops,2024,Hispanic,16.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,pct_change_2020_to_2024,2024,White,294.3,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,pct_change_2020_to_2024,2024,Black,240.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,pct_change_2020_to_2024,2024,Hispanic,220.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2020,White,1.72,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2020,Black,0.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2020,Hispanic,0.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2021,White,1.79,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2021,Black,0.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2021,Hispanic,0.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2022,White,3.52,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2022,Black,0.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2022,Hispanic,0.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2023,White,2.14,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2023,Black,6.67,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2023,Hispanic,0.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2024,White,2.76,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2024,Black,0.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,arrest_rate_pct,2024,Hispanic,12.5,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2020,White,9.17,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2020,Black,20.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2020,Hispanic,20.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2021,White,9.24,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2021,Black,21.05,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2021,Hispanic,20.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2022,White,20.31,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2022,Black,8.33,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2022,Hispanic,14.29,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2023,White,12.69,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2023,Black,20.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2023,Hispanic,0.0,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2024,White,11.19,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
by_agency,Morgan County Sheriff's Dept,search_rate_pct,2024,Black,2.94,county_sheriff,county,"Morgan County, Missouri",0.0,0.0
