year,agency,comment,has_comment,source_pdf,source_url
2021,Morley Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Moscow Mills Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Mound City Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Mount Vernon Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Mountain Grove Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Mountain View Police Dept,"After reviewing our State Vehicle Stops Report, we felt the need to clarify some of the stops that were made. The number of Hispanic stops seems to be higher than previously reported. The reasoning for this is, there is a large number of drivers from outside of our jurisdiction, who pass through on a regular basis, due to Highway 60 being

centered in the town. That being said, as you can see from the stats reported, the majority of those stops were made on the previously mentioned highway. (8 out of 12) Also, as can be seen from those stats, only 4 out of the 12 stops received a citation. The stops were made mainly due to moving violations, with equipment violations being the next reason.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Napoleon Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Neosho Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Nevada Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,New Bloomfield Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,New Florence Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,New Haven Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,New London Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,New Madrid County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,New Madrid Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Newton County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Niangua Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Nixa Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Nodaway County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Noel Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Normandy Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,North Kansas City Police Dept,"North Kansas City has a list of demographics that make it a challenge to discern meaningful data regarding racial profiling analysis. The city is only 4.5 square miles, with approximately 4,400 residents, however, 6 highways travel through the city limits carrying an estimated 200,000 vehicles a day. Furthermore, the City's daily workforce/daytime population is estimated at 35,000 people at over 1,100 businesses. There is no information regarding the race/sex make-up of the daily motorists or the workforce. In the 2021 reporting year, only 6% of the drivers North Kansas City police officers stopped were determined to be residents of North Kansas City. Due to the small size of the department, and the unique “Urban Village” description, we are not able to compare individual officer's statistics with other officers working in a similar environment. We do constantly compare our stop data with population data sources from ACS and My Sidewalk within a five-mile radius (simulated 100 sq. miles) of the City of North Kansas City. We then apply your office's formula to determine the Disparity Index for this population base. This results in

a Disparity Index closer to 1 in all categories.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Northmoor Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Northwest MO University Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Northwoods Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,O'Fallon Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Oak Grove Police Dept,"While the traffic stop numbers for the Oak Grove Police Department appear accurate, they do not represent the daily pass-through population of the community due to businesses along the interstate. This is represented in the fact that less than 1⁄4 of total traffic stops are residents of the community, or that 3⁄4 of the traffic stops are non-residents. As a community situated along a major interstate and a last stop before or after a major metro area, the city of Oak Grove has three truck stops with a combined four hundred and fifty large truck parking spots and additional car parking. To accommodate the truck stops and attract other travelers the interstate exit also has no less than ten restaurants and three lodging options. In addition, directly adjacent to the truck stops is a national retail store. While difficult to capture exact numbers, door counts for each truck stop estimate the average number of passes per month at sixty-thousand motorists exiting the interstate for local businesses. With that many big trucks and motorists exiting the highway the departments traffic enforcement efforts are focused on surface streets surrounding the businesses and the area surrounding the interstate exit. The required enforcement efforts surrounding the largest traffic congestion for the community undoubtedly skews the department contact percentages associated to the ac- tual population numbers for Oak Grove. While officers are encountering minority populations higher than the local estimated population, the rate of actions remain equal or below averages in most category charts.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Oakview Police Dept,"The Village of Oakview is a small community, however, we are a pass through for both Kansas City and Gladstone residents. We also have a large Kansas traveler as well. Averaging approximately 120,000 drivers through our Village in a work week.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Odessa Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Old Monroe Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Olivette Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Oran Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Oregon County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Oregon Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Oronogo Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Osage Beach Police Dept,"The City of Osage Beach is a tourist destination located around the lower end of Lake of the Ozarks. The population of Osage Beach is approximately 4950, however on any given weekend during the season, from April - October our population can reach over 50,000 with the condo's second homes, resorts, etc. US Highway 54 runs through the city and is a major throughfare between Jefferson City and Springfield. There are approximately 20,000 motorist that utilize US Highway 54 daily traveling through the city. Many of these motorist are just visiting or travelling through, and reside in other city's and states. The majority of motorist stopped are from out of the area.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Osage Co Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Osage County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Osceola Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Overland Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Owensville Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Ozark County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Ozark Police Dept,"The City of Ozark is divided by, and responsible for policing, US Highway 65, in between national tourist destinations Springfield and Branson, Missouri. Twenty- six percent (26%) of all Ozark Police Departments traffic stops were conducted on US Highway 65.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pacific Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pagedale Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Palmyra Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Park Hills Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Parkville Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Peculiar Police Dept,"A major interstate highway runs through the middle of the City of Peculiar, upon which the department conducts traffic enforcement. It runs from the gulf in Louisiana all the way into downtown Kansas City, MO. Additionally, Peculiar is home to the Raymore-Peculiar School District – one of the largest unified districts in the State of Missouri. It's schools and administrative offices nearly double the daytime population in the City of Peculiar. The district has a very diverse demographic of teachers, administrators, and students from Raymore, Peculiar, Belton, Harrisonville, and unincorporated areas of Cass County. Lastly, the comparison of vehicles stopped to a city's population does not accurately reflect the self-initiated activity of its Police. A more accurate report would come from a comparison of vehicles stopped to the number and demographics of the motoring public in the city at any given time. Such a survey would be near impossible to achieve, however.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pemiscot County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Perry County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Perry Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Perryville Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pettis County Sheriff's Dept,"The Pettis County, Missouri Sheriff's Office continues to value the highest level of professional conduct as well as the value of respect for our fellow citizens as a blanket policy. The County of Pettis encompasses approximately 686 square miles and has several institutions/organizations/businesses with in close proximity, both with in the County as well as in adjacent counties. These include two meat processing plants, three Universities (one of which with in the County of Pettis), several manufacturing facilities. Our community also supports/hosts and experiences the effects from nearby tourism sites, these include the Missouri State Fair Grounds and associated year around events occurring, passage to the Lake of the Ozarks, Scott Joplin music festival as well as a military base just west of our County. These factors cause for a frequent increase in non-resident travel, an increase of various diverse cultures and populations which effect the daily population numbers of our community.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pevely Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Phelps County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Piedmont Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pierce City Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pike County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pilot Grove Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pilot Knob Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pineville Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Platte City Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Platte County Sheriff's Dept,"The Platte County Sheriff's Office provides patrol and traffic enforcement services in an area that includes multiple major interstate corridors, a large shopping and entertainment district, casino, many hotels, and the Kansas City International Airport. It is bordered by Kansas City, KS, Kansas City, MO, and Leavenworth, KS, with minority populations of 46.1%, 39.7% and 25.4%, respectively. It should be noted that 71% of all 2021 traffic stops by Platte County personnel, were reported as nonresident drivers. Although the racial makeup of all of the nonresident drivers traveling Platte County roadways is unknown, it is unlikely to accurately reflect the racial and ethnic makeup of the county's population. The Platte County Sheriff's Office prohibits racial profiling by policy, and is committed to ensuring impartial public safety service regardless of race, age, gender or other factors. Officers receive annual racial and cultural sensitivity training and the Sheriff's Office maintains accountability through the racial profiling reporting process in compliance with Missouri State Statute. Data included in the Platte County report includes stops conducted in unincorporated Platte County and the jurisdictions of Camden Point, Dearborn, Houston Lake, and Lake Waukomis. The Platte County Sheriff's Office conducts traffic stops for its own jurisdiction (unincorporated Platte County) and the jurisdictions of Camden Point, Dearborn, Houston Lake, and Lake Waukomis. Data as reported reflects all five jurisdictions.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Platte Woods Police Dept,"Platte Woods is a small community with a population of 405. Our land mass is .37 sq. miles and bounded by the City of Kansas City, MO. Platte Woods is intersected by an interstate and four artery roads serving three large shopping districts, two large entertainment venues, several large apartment complexes, multi-family housing and large residen- tial subdivisions not within our city limits. According to published Missouri Department of Transportation Traffic Volumes, Platte Woods has an annual traffic volume of 39,345,175. Platte Woods Police Department estimates that less than .5% of the traffic volume is derived from those residing within the city limits.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Plattsburg Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pleasant Hill Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pleasant Hope Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pleasant Valley Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Polk County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Polo Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Poplar Bluff Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Potosi Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Prairie Home Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Pulaski County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Purdy Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Putnam County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Puxico Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Queen City Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Qulin Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Ralls County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Randolph County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Ray County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Raymore Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Raytown Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Reeds Spring Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Republic Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Reynolds County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Richland Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Richmond Heights Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Richmond Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Ripley County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Riverside Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Riverview Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Rock Hill Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Rock Port Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Rockaway Beach Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Rogersville Police Dept,"Rogersville has eight miles of a major four lane highway that runs through the city. This highway has an annual Daily traffic count of over twenty-seven thousand vehicles, per a 2016 Modot traffic count. So, a large number of drivers stopped are from outside the jurisdiction of the Rogersville Police Department. The Police Department works this highway to reduce the number of traffic crashes, due to speed and distracted drivers.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Rolla Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Rosebud Police Dept,"The City of Rosebud, though a small, rural community, is located on busy US Highway 50. This coast-to-coast thoroughfare runs directly through the center of the town, in both residential and commercial settings. US Highway 50 brings diverse populations through our community and across our State and Nation. It links together population hubs such as St. Louis, Jefferson City, the Lake of the Ozarks, and Kansas City; all while passing through our juris- diction. The Rosebud Police Department has stepped up traffic enforcement activities after the COVID-19 Pandemic due to concerns from business owners, civic groups, and citizens pertaining to hazardous moving violations, such as speeding. These traffic complaints are centered on US Highway 50 in the downtown area and State Route T along a residential area. This brings our officers into contact with a more diversified population than what is representative for the local population of Rosebud. Rosebud also boasts an active and growing tourism industry which brings a diverse population to our town from throughout Missouri each weekend. We will continue to provide the best quality police services to all persons in an ethical manner, without bias or prejudice.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,SE MO State University-Dept of Public Safety,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Salem Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Saline County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Salisbury Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Sarcoxie Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Savannah Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Schuyler County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Scotland County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Scott City Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Scott County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Sedalia Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Seligman Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Senath Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Seneca Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Seymour Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Shannon County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Shelbina Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Shelby County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Shrewsbury Police Dept,"The City of Shrewsbury is located in St. Louis County and is surrounded by south St. Louis City on the east, St. Louis County/Marlborough on the south, Webster Groves on the west, and Maplewood on the north. We have three major thoroughfares that run through our city: I-44, Watson Road (MO Rte 366) and Laclede Station Road. This brings an enormous amount of outside traffic to our city, with a wide variety of drivers of all races. We are also located at the end point of Metro Link, so there are a large number of commuters that utilize our roadways getting to and from the MetroLink Station. We also attract people from other areas with grocery stores, two gyms, and Walmart. Utilizing the makeup of our community residents would not be an accurate representation of those who actually travel through our community.",True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Sikeston Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Slater Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Smithton Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Smithville Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Southwest City Police Dept,Southwest city as you know is located in the most southwest part of the state. We are bordered by Arkansas and Oklahoma and experience a lot of out of state traffic through our city on a regular basis due to our location and the fact that Simmons Foods a poultry processing facility is also located in our city and employ persons from nearby states. Southwest city entertains a very large Hispanic population and the department does not have an agency policy that leads to more traffic stops but has adopted the Missouri uniform traffic code.,True,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Sparta Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Springfield Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Springfield-Branson National Airport Police,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,Springfield-Greene County Park Rangers,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Ann Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Charles City Parks and Recreation Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Charles Community College Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Charles County Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Charles County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Charles Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Clair County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Clair Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. Francois County Sheriff's Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
2021,St. James Police Dept,,False,VSR_agency_comments_2021.pdf,https://ago.mo.gov/wp-content/uploads/2021-VSR-Agency-Comments.pdf
