row_key,agency,Total,White,Black,Hispanic,Asian,Am. Indian,Other,year,checked
vehicle-stop-stats--stop-outcome--citation,Maplewood Police Dept,2273,1498,689,20,25,6,35,2017,1
search-stats--probable-cause-authority-to-search--consent,Maplewood Police Dept,13,5,7,1,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Maplewood Police Dept,9,2,6,1,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Maplewood Police Dept,4,3,1,0,0,0,0,2017,1
key-indicators--stops,Marston Police Dept,41,23,18,0,0,0,0,2017,1
key-indicators--arrests,Marston Police Dept,4,3,1,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Marston Police Dept,14,8,6,0,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Marston Police Dept,48,30,18,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Marston Police Dept,5,3,2,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Marston Police Dept,9,4,5,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Marston Police Dept,8,4,4,0,0,0,0,2017,1
key-indicators--stops,Mercer County Sheriff's Dept,95,90,1,3,0,1,0,2017,1
key-indicators--arrests,Mercer County Sheriff's Dept,2,2,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Mercer County Sheriff's Dept,76,72,1,2,0,1,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Mercer County Sheriff's Dept,24,21,1,2,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Mercer County Sheriff's Dept,2,2,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Mercer County Sheriff's Dept,1,1,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Mercer County Sheriff's Dept,0,0,0,0,0,0,0,2017,1
key-indicators--stops,Mississippi County Sheriff's Dept,189,137,49,3,0,0,0,2017,1
key-indicators--arrests,Mississippi County Sheriff's Dept,29,18,11,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Mississippi County Sheriff's Dept,96,73,22,1,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Mississippi County Sheriff's Dept,18,9,9,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Mississippi County Sheriff's Dept,19,13,6,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Mississippi County Sheriff's Dept,23,14,9,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Mississippi County Sheriff's Dept,16,10,6,0,0,0,0,2017,1
key-indicators--stops,Moberly Police Dept,3533,3160,352,11,4,1,5,2017,1
key-indicators--arrests,Moberly Police Dept,124,98,23,1,1,1,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Moberly Police Dept,1644,1478,155,7,3,1,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Moberly Police Dept,663,587,71,3,1,1,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Moberly Police Dept,212,182,28,0,1,1,0,2017,1
search-stats--contraband-found--drugs-alcohol,Moberly Police Dept,91,67,21,1,1,1,0,2017,1
search-stats--arrest-charge--drug-violation,Moberly Police Dept,35,29,6,0,0,0,0,2017,1
key-indicators--stops,Morehouse Police Dept,106,79,27,0,0,0,0,2017,1
key-indicators--arrests,Morehouse Police Dept,3,3,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Morehouse Police Dept,86,59,27,0,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Morehouse Police Dept,44,34,10,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Morehouse Police Dept,6,6,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Morehouse Police Dept,3,3,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Morehouse Police Dept,3,3,0,0,0,0,0,2017,1
key-indicators--stops,Napoleon Police Dept,24,23,1,0,0,0,0,2017,1
key-indicators--arrests,Napoleon Police Dept,0,0,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Napoleon Police Dept,24,23,1,0,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Napoleon Police Dept,24,23,1,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Napoleon Police Dept,0,0,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Napoleon Police Dept,0,0,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Napoleon Police Dept,0,0,0,0,0,0,0,2017,1
key-indicators--stops,New Madrid County Sheriff's Dept,108,75,30,0,1,0,2,2017,1
key-indicators--arrests,New Madrid County Sheriff's Dept,5,2,3,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,New Madrid County Sheriff's Dept,49,32,17,0,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,New Madrid County Sheriff's Dept,5,4,1,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,New Madrid County Sheriff's Dept,13,10,3,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,New Madrid County Sheriff's Dept,4,3,1,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,New Madrid County Sheriff's Dept,1,1,0,0,0,0,0,2017,1
key-indicators--stops,Norfolk Southern Railway PD,1,0,1,0,0,0,0,2017,1
key-indicators--arrests,Norfolk Southern Railway PD,0,0,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Norfolk Southern Railway PD,1,0,1,0,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Norfolk Southern Railway PD,0,0,0,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Norfolk Southern Railway PD,0,0,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Norfolk Southern Railway PD,0,0,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Norfolk Southern Railway PD,0,0,0,0,0,0,0,2017,1
key-indicators--stops,Olivette Police Dept,2841,1368,1215,44,184,5,25,2017,1
key-indicators--arrests,Olivette Police Dept,113,40,69,0,4,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Olivette Police Dept,2146,1037,899,34,153,2,21,2017,1
vehicle-stop-stats--stop-outcome--citation,Olivette Police Dept,1775,901,730,16,112,4,12,2017,1
search-stats--probable-cause-authority-to-search--consent,Olivette Police Dept,67,27,39,0,1,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Olivette Police Dept,35,13,22,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Olivette Police Dept,10,6,4,0,0,0,0,2017,1
key-indicators--stops,Osceola Police Dept,1112,957,98,39,13,0,5,2017,1
key-indicators--arrests,Osceola Police Dept,43,30,10,3,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Osceola Police Dept,936,796,89,33,13,0,5,2017,1
vehicle-stop-stats--stop-outcome--citation,Osceola Police Dept,671,564,66,28,9,0,4,2017,1
search-stats--probable-cause-authority-to-search--consent,Osceola Police Dept,69,57,10,2,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Osceola Police Dept,34,23,7,3,0,0,1,2017,1
search-stats--arrest-charge--drug-violation,Osceola Police Dept,19,11,7,1,0,0,0,2017,1
key-indicators--stops,Palmyra Police Dept,1735,1507,155,37,21,0,15,2017,1
key-indicators--arrests,Palmyra Police Dept,61,42,15,3,0,0,1,2017,1
vehicle-stop-stats--reason-for-stop--moving,Palmyra Police Dept,1283,1077,144,31,18,0,13,2017,1
vehicle-stop-stats--stop-outcome--citation,Palmyra Police Dept,713,575,95,21,12,0,10,2017,1
search-stats--probable-cause-authority-to-search--consent,Palmyra Police Dept,24,18,4,1,0,0,1,2017,1
search-stats--contraband-found--drugs-alcohol,Palmyra Police Dept,12,8,4,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Palmyra Police Dept,8,4,4,0,0,0,0,2017,1
key-indicators--stops,Pettis County Sheriff's Dept,1485,1267,94,90,19,0,15,2017,1
key-indicators--arrests,Pettis County Sheriff's Dept,80,48,10,16,6,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Pettis County Sheriff's Dept,1087,930,70,63,11,0,13,2017,1
vehicle-stop-stats--stop-outcome--citation,Pettis County Sheriff's Dept,589,486,37,47,12,0,7,2017,1
search-stats--probable-cause-authority-to-search--consent,Pettis County Sheriff's Dept,39,32,6,1,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Pettis County Sheriff's Dept,47,34,6,5,2,0,0,2017,1
search-stats--arrest-charge--drug-violation,Pettis County Sheriff's Dept,21,13,4,4,0,0,0,2017,1
key-indicators--stops,Pineville Police Dept,1530,1182,109,128,37,29,45,2017,1
key-indicators--arrests,Pineville Police Dept,91,69,7,10,3,0,2,2017,1
vehicle-stop-stats--reason-for-stop--moving,Pineville Police Dept,1369,1032,106,122,36,29,44,2017,1
vehicle-stop-stats--stop-outcome--citation,Pineville Police Dept,914,668,75,86,29,22,34,2017,1
search-stats--probable-cause-authority-to-search--consent,Pineville Police Dept,23,18,3,0,1,0,1,2017,1
search-stats--contraband-found--drugs-alcohol,Pineville Police Dept,20,17,1,1,1,0,0,2017,1
search-stats--arrest-charge--drug-violation,Pineville Police Dept,7,6,0,1,0,0,0,2017,1
key-indicators--stops,Polk County Sheriff's Dept,3015,2883,79,33,9,1,10,2017,1
key-indicators--arrests,Polk County Sheriff's Dept,164,156,6,0,0,0,2,2017,1
vehicle-stop-stats--reason-for-stop--moving,Polk County Sheriff's Dept,1393,1306,51,21,7,1,7,2017,1
vehicle-stop-stats--stop-outcome--citation,Polk County Sheriff's Dept,611,587,17,4,1,0,2,2017,1
search-stats--probable-cause-authority-to-search--consent,Polk County Sheriff's Dept,119,114,4,1,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Polk County Sheriff's Dept,61,58,3,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Polk County Sheriff's Dept,40,37,3,0,0,0,0,2017,1
key-indicators--stops,Putnam County Sheriff's Dept,42,42,0,0,0,0,0,2017,1
key-indicators--arrests,Putnam County Sheriff's Dept,2,2,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Putnam County Sheriff's Dept,22,22,0,0,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Putnam County Sheriff's Dept,8,8,0,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Putnam County Sheriff's Dept,0,0,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Putnam County Sheriff's Dept,0,0,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Putnam County Sheriff's Dept,0,0,0,0,0,0,0,2017,1
key-indicators--stops,Raytown Police Dept,3088,1331,1635,91,12,2,17,2017,1
key-indicators--arrests,Raytown Police Dept,309,99,202,8,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Raytown Police Dept,1623,684,863,55,12,2,7,2017,1
vehicle-stop-stats--stop-outcome--citation,Raytown Police Dept,1438,576,814,36,7,1,4,2017,1
search-stats--probable-cause-authority-to-search--consent,Raytown Police Dept,31,21,8,2,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Raytown Police Dept,68,28,37,3,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Raytown Police Dept,21,9,11,1,0,0,0,2017,1
key-indicators--stops,Ripley County Sheriff's Dept,23,22,0,1,0,0,0,2017,1
key-indicators--arrests,Ripley County Sheriff's Dept,2,2,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Ripley County Sheriff's Dept,10,9,0,1,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Ripley County Sheriff's Dept,12,12,0,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Ripley County Sheriff's Dept,4,4,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Ripley County Sheriff's Dept,2,2,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Ripley County Sheriff's Dept,1,1,0,0,0,0,0,2017,1
key-indicators--stops,Rolla Police Dept,4524,3949,338,56,123,5,53,2017,1
key-indicators--arrests,Rolla Police Dept,308,263,37,5,1,0,2,2017,1
vehicle-stop-stats--reason-for-stop--moving,Rolla Police Dept,2128,1838,152,26,80,2,30,2017,1
vehicle-stop-stats--stop-outcome--citation,Rolla Police Dept,1019,884,87,10,25,2,11,2017,1
search-stats--probable-cause-authority-to-search--consent,Rolla Police Dept,175,156,15,3,0,0,1,2017,1
search-stats--contraband-found--drugs-alcohol,Rolla Police Dept,92,81,10,0,1,0,0,2017,1
search-stats--arrest-charge--drug-violation,Rolla Police Dept,40,37,3,0,0,0,0,2017,1
key-indicators--stops,Schuyler County Sheriff's Dept,277,257,9,4,5,0,2,2017,1
key-indicators--arrests,Schuyler County Sheriff's Dept,11,10,1,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Schuyler County Sheriff's Dept,225,209,6,3,5,0,2,2017,1
vehicle-stop-stats--stop-outcome--citation,Schuyler County Sheriff's Dept,166,156,3,2,4,0,1,2017,1
search-stats--probable-cause-authority-to-search--consent,Schuyler County Sheriff's Dept,3,3,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Schuyler County Sheriff's Dept,4,4,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Schuyler County Sheriff's Dept,3,3,0,0,0,0,0,2017,1
key-indicators--stops,Shannon County Sheriff's Dept,132,130,1,1,0,0,0,2017,1
key-indicators--arrests,Shannon County Sheriff's Dept,60,60,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Shannon County Sheriff's Dept,34,32,1,1,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Shannon County Sheriff's Dept,69,68,1,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Shannon County Sheriff's Dept,18,18,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Shannon County Sheriff's Dept,42,42,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Shannon County Sheriff's Dept,41,41,0,0,0,0,0,2017,1
key-indicators--stops,Smithville Police Dept,2932,2765,77,71,13,1,5,2017,1
key-indicators--arrests,Smithville Police Dept,49,32,6,9,1,0,1,2017,1
vehicle-stop-stats--reason-for-stop--moving,Smithville Police Dept,2220,2093,56,55,11,0,5,2017,1
vehicle-stop-stats--stop-outcome--citation,Smithville Police Dept,1094,1017,29,40,6,0,2,2017,1
search-stats--probable-cause-authority-to-search--consent,Smithville Police Dept,17,15,1,1,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Smithville Police Dept,39,32,3,4,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Smithville Police Dept,31,24,3,4,0,0,0,2017,1
key-indicators--stops,St Charles Comm College PD,21,18,3,0,0,0,0,2017,1
key-indicators--arrests,St Charles Comm College PD,0,0,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,St Charles Comm College PD,18,15,3,0,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,St Charles Comm College PD,1,1,0,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,St Charles Comm College PD,0,0,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,St Charles Comm College PD,0,0,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,St Charles Comm College PD,0,0,0,0,0,0,0,2017,1
key-indicators--stops,St James Police Dept,1747,1729,10,2,5,0,1,2017,1
key-indicators--arrests,St James Police Dept,75,71,4,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,St James Police Dept,763,752,6,1,3,0,1,2017,1
vehicle-stop-stats--stop-outcome--citation,St James Police Dept,374,369,4,0,0,0,1,2017,1
search-stats--probable-cause-authority-to-search--consent,St James Police Dept,33,32,1,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,St James Police Dept,14,13,1,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,St James Police Dept,10,10,0,0,0,0,0,2017,1
key-indicators--stops,St Robert Police Dept,3372,2437,645,191,59,4,36,2017,1
key-indicators--arrests,St Robert Police Dept,97,65,29,2,1,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,St Robert Police Dept,1637,1115,341,113,38,2,28,2017,1
vehicle-stop-stats--stop-outcome--citation,St Robert Police Dept,767,544,155,39,13,2,14,2017,1
search-stats--probable-cause-authority-to-search--consent,St Robert Police Dept,38,31,5,1,1,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,St Robert Police Dept,25,16,7,1,1,0,0,2017,1
search-stats--arrest-charge--drug-violation,St Robert Police Dept,10,4,5,0,1,0,0,2017,1
key-indicators--stops,Strafford Police Dept,733,687,21,16,3,0,6,2017,1
key-indicators--arrests,Strafford Police Dept,72,70,2,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Strafford Police Dept,273,251,9,7,1,0,5,2017,1
vehicle-stop-stats--stop-outcome--citation,Strafford Police Dept,108,102,3,3,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Strafford Police Dept,49,48,1,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Strafford Police Dept,29,29,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Strafford Police Dept,23,23,0,0,0,0,0,2017,1
key-indicators--stops,Sunset Hills Police Dept,4075,3454,528,31,48,5,9,2017,1
key-indicators--arrests,Sunset Hills Police Dept,215,151,60,2,2,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Sunset Hills Police Dept,2073,1839,182,16,29,2,5,2017,1
vehicle-stop-stats--stop-outcome--citation,Sunset Hills Police Dept,2509,2151,313,12,25,2,6,2017,1
search-stats--probable-cause-authority-to-search--consent,Sunset Hills Police Dept,80,64,12,3,1,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Sunset Hills Police Dept,44,37,7,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Sunset Hills Police Dept,43,36,7,0,0,0,0,2017,1
key-indicators--stops,Thayer Police Dept,492,447,33,9,0,0,3,2017,1
key-indicators--arrests,Thayer Police Dept,52,52,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Thayer Police Dept,275,237,27,8,0,0,3,2017,1
vehicle-stop-stats--stop-outcome--citation,Thayer Police Dept,202,184,13,4,0,0,1,2017,1
search-stats--probable-cause-authority-to-search--consent,Thayer Police Dept,26,25,1,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Thayer Police Dept,38,33,4,0,0,0,1,2017,1
search-stats--arrest-charge--drug-violation,Thayer Police Dept,19,19,0,0,0,0,0,2017,1
key-indicators--stops,Truman State Univ - Dept of PS,413,363,21,7,17,0,5,2017,1
key-indicators--arrests,Truman State Univ - Dept of PS,14,10,1,2,1,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Truman State Univ - Dept of PS,208,186,9,4,4,0,5,2017,1
vehicle-stop-stats--stop-outcome--citation,Truman State Univ - Dept of PS,67,58,3,4,2,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Truman State Univ - Dept of PS,3,3,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Truman State Univ - Dept of PS,4,4,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Truman State Univ - Dept of PS,3,3,0,0,0,0,0,2017,1
key-indicators--stops,University City Police Dept,5949,1640,3874,80,210,43,102,2017,1
key-indicators--arrests,University City Police Dept,135,17,117,0,0,0,1,2017,1
vehicle-stop-stats--reason-for-stop--moving,University City Police Dept,2884,982,1657,45,106,27,67,2017,1
vehicle-stop-stats--stop-outcome--citation,University City Police Dept,2631,769,1673,26,96,20,47,2017,1
search-stats--probable-cause-authority-to-search--consent,University City Police Dept,179,14,162,1,0,1,1,2017,1
search-stats--contraband-found--drugs-alcohol,University City Police Dept,27,3,23,0,0,0,1,2017,1
search-stats--arrest-charge--drug-violation,University City Police Dept,13,2,11,0,0,0,0,2017,1
key-indicators--stops,Viburnum Police Dept,87,87,0,0,0,0,0,2017,1
key-indicators--arrests,Viburnum Police Dept,4,4,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Viburnum Police Dept,56,56,0,0,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Viburnum Police Dept,18,18,0,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Viburnum Police Dept,14,14,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Viburnum Police Dept,6,6,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Viburnum Police Dept,1,1,0,0,0,0,0,2017,1
key-indicators--stops,Warson Woods Police Dept,206,190,11,2,1,0,2,2017,1
key-indicators--arrests,Warson Woods Police Dept,1,1,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Warson Woods Police Dept,90,83,4,1,1,0,1,2017,1
vehicle-stop-stats--stop-outcome--citation,Warson Woods Police Dept,123,111,9,1,0,0,2,2017,1
search-stats--probable-cause-authority-to-search--consent,Warson Woods Police Dept,1,1,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Warson Woods Police Dept,0,0,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Warson Woods Police Dept,0,0,0,0,0,0,0,2017,1
key-indicators--stops,Weatherby Lake Police Dept,521,457,29,26,3,0,6,2017,1
key-indicators--arrests,Weatherby Lake Police Dept,6,2,2,2,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Weatherby Lake Police Dept,373,327,23,17,2,0,4,2017,1
vehicle-stop-stats--stop-outcome--citation,Weatherby Lake Police Dept,236,196,17,18,1,0,4,2017,1
search-stats--probable-cause-authority-to-search--consent,Weatherby Lake Police Dept,0,0,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Weatherby Lake Police Dept,0,0,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Weatherby Lake Police Dept,0,0,0,0,0,0,0,2017,1
key-indicators--stops,West Plains Police Dept,2677,2590,61,13,8,2,3,2017,1
key-indicators--arrests,West Plains Police Dept,78,77,0,0,0,1,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,West Plains Police Dept,1070,1014,44,7,3,1,1,2017,1
vehicle-stop-stats--stop-outcome--citation,West Plains Police Dept,1358,1305,34,10,5,2,2,2017,1
search-stats--probable-cause-authority-to-search--consent,West Plains Police Dept,100,98,0,1,0,1,0,2017,1
search-stats--contraband-found--drugs-alcohol,West Plains Police Dept,59,55,3,0,0,1,0,2017,1
search-stats--arrest-charge--drug-violation,West Plains Police Dept,53,53,0,0,0,0,0,2017,1
key-indicators--stops,Wood Heights Police Dept,660,625,20,12,2,0,1,2017,1
key-indicators--arrests,Wood Heights Police Dept,16,15,0,1,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Wood Heights Police Dept,497,470,16,8,2,0,1,2017,1
vehicle-stop-stats--stop-outcome--citation,Wood Heights Police Dept,314,298,7,8,1,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Wood Heights Police Dept,30,29,1,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Wood Heights Police Dept,14,13,0,1,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Wood Heights Police Dept,4,4,0,0,0,0,0,2017,1
key-indicators--stops,Bellefontaine Neighbors Police Dept,990,91,895,1,1,0,2,2017,1
key-indicators--arrests,Bellefontaine Neighbors Police Dept,15,3,12,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Bellefontaine Neighbors Police Dept,479,54,423,1,1,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Bellefontaine Neighbors Police Dept,569,46,521,0,1,0,1,2017,1
search-stats--probable-cause-authority-to-search--consent,Bellefontaine Neighbors Police Dept,17,6,10,0,0,0,1,2017,1
search-stats--contraband-found--drugs-alcohol,Bellefontaine Neighbors Police Dept,4,1,3,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Bellefontaine Neighbors Police Dept,4,0,4,0,0,0,0,2017,1
key-indicators--stops,Springfield-Branson Natl Airport PD,4,4,0,0,0,0,0,2017,1
key-indicators--arrests,Springfield-Branson Natl Airport PD,0,0,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Springfield-Branson Natl Airport PD,3,3,0,0,0,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Springfield-Branson Natl Airport PD,0,0,0,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Springfield-Branson Natl Airport PD,0,0,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Springfield-Branson Natl Airport PD,0,0,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Springfield-Branson Natl Airport PD,0,0,0,0,0,0,0,2017,1
key-indicators--stops,Missouri University of Sci & Tech PD,31,23,6,0,2,0,0,2017,1
key-indicators--arrests,Missouri University of Sci & Tech PD,1,1,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Missouri University of Sci & Tech PD,21,16,4,0,1,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Missouri University of Sci & Tech PD,1,1,0,0,0,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Missouri University of Sci & Tech PD,0,0,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Missouri University of Sci & Tech PD,0,0,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Missouri University of Sci & Tech PD,0,0,0,0,0,0,0,2017,1
key-indicators--stops,Union Pacific Railroad Police-KC/STL,37,22,12,2,1,0,0,2017,1
key-indicators--arrests,Union Pacific Railroad Police-KC/STL,0,0,0,0,0,0,0,2017,1
vehicle-stop-stats--reason-for-stop--moving,Union Pacific Railroad Police-KC/STL,36,21,12,2,1,0,0,2017,1
vehicle-stop-stats--stop-outcome--citation,Union Pacific Railroad Police-KC/STL,21,13,5,2,1,0,0,2017,1
search-stats--probable-cause-authority-to-search--consent,Union Pacific Railroad Police-KC/STL,0,0,0,0,0,0,0,2017,1
search-stats--contraband-found--drugs-alcohol,Union Pacific Railroad Police-KC/STL,0,0,0,0,0,0,0,2017,1
search-stats--arrest-charge--drug-violation,Union Pacific Railroad Police-KC/STL,0,0,0,0,0,0,0,2017,1
